season,week,id,name,pos,team,points,opponent
2014,1,00-0031075,A.Blue,RB,HOU,0.0,WAS
2014,1,00-0026796,A.Foster,RB,HOU,10.0,WAS
2014,1,00-0029510,J.Grimes,RB,HOU,0.2,WAS
2014,1,00-0030564,D.Hopkins,WR,HOU,14.9,WAS
2014,1,00-0022044,A.Johnson,WR,IND,9.3,DEN
2014,1,00-0030108,R.Griffin,TE,HOU,0.6,WAS
2014,1,00-0029665,R.Griffin,QB,WAS,8.88,HOU
2014,1,00-0028043,R.Helu,RB,OAK,6.1,NYJ
2014,1,00-0029141,A.Morris,RB,WAS,9.1,HOU
2014,1,00-0026189,D.Jackson,WR,WAS,5.3,HOU
2014,1,00-0028093,N.Paul,TE,WAS,6.6,HOU
2014,1,00-0026345,P.Garcon,WR,WAS,7.7,HOU
2014,1,00-0030472,J.Reed,TE,WAS,0.4,HOU
2014,1,00-0027215,L.Paulsen,TE,WAS,0.0,HOU
2014,1,00-0027691,A.Roberts,WR,WAS,2.2,HOU
2014,1,00-0023436,A.Smith,QB,KC,15.68,TEN
2014,1,00-0030280,K.Davis,RB,KC,0.6,TEN
2014,1,00-0026213,J.Charles,RB,KC,3.4,TEN
2014,1,00-0030154,F.Hammond,WR,KC,2.2,TEN
2014,1,00-0024268,A.Fasano,TE,TEN,8.9,KC
2014,1,00-0030506,T.Kelce,TE,KC,4.9,TEN
2014,1,00-0031413,B.Sankey,RB,TEN,2.5,KC
2014,1,00-0027651,D.McCluster,RB,TEN,4.6,KC
2014,1,00-0030521,J.Hunter,WR,TEN,6.3,KC
2014,1,00-0024389,D.Walker,TE,TEN,9.7,KC
2014,1,00-0023367,N.Washington,WR,HOU,5.9,WAS
2014,1,00-0029708,K.Wright,WR,TEN,10.6,KC
2014,1,00-0029701,R.Tannehill,QB,MIA,14.92,NE
2014,1,00-0029615,L.Miller,RB,MIA,11.8,NE
2014,1,00-0030422,D.Sims,TE,MIA,0.9,NE
2014,1,00-0028112,C.Clay,TE,BUF,2.7,CHI
2014,1,00-0026901,M.Wallace,WR,MIN,12.1,STL
2014,1,00-0027077,B.Hartline,WR,CLE,2.6,PIT
2014,1,00-0026937,B.Gibson,WR,NE,0.9,MIA
2014,1,00-0031382,J.Landry,WR,MIA,0.0,NE
2014,1,00-0030874,D.Williams,RB,MIA,0.0,NE
2014,1,00-0019596,T.Brady,QB,NE,10.26,MIA
2014,1,00-0027994,S.Vereen,RB,NYG,13.1,DET
2014,1,00-0028011,S.Ridley,RB,NYJ,2.8,OAK
2014,1,00-0029239,B.Bolden,RB,NE,1.2,MIA
2014,1,00-0027150,J.Edelman,WR,NE,11.6,MIA
2014,1,00-0030000,K.Thompkins,WR,NYJ,3.7,OAK
2014,1,00-0026035,D.Amendola,WR,NE,1.6,MIA
2014,1,00-0027656,R.Gronkowski,TE,NE,10.0,MIA
2014,1,00-0029910,T.Wright,TE,DET,1.5,NYG
2014,1,00-0030565,G.Smith,QB,NYJ,14.64,OAK
2014,1,00-0020245,M.Vick,QB,PIT,0.0,CLE
2014,1,00-0028064,B.Powell,RB,NYJ,0.4,OAK
2014,1,00-0026164,C.Johnson,RB,ARI,15.1,SD
2014,1,00-0027531,C.Ivory,RB,NYJ,16.2,OAK
2014,1,00-0028091,J.Kerley,WR,NYJ,3.8,OAK
2014,1,00-0027322,D.Nelson,WR,PIT,1.7,CLE
2014,1,00-0027321,J.Cumberland,TE,NYJ,5.0,OAK
2014,1,00-0031042,J.Amaro,TE,NYJ,0.7,OAK
2014,1,00-0027690,E.Decker,WR,NYJ,7.4,OAK
2014,1,00-0031280,D.Carr,QB,OAK,13.94,NYJ
2014,1,00-0026144,D.McFadden,RB,DAL,2.1,SF
2014,1,00-0030514,M.Rivera,TE,OAK,3.1,NYJ
2014,1,00-0028086,D.Moore,WR,BUF,0.8,CHI
2014,1,00-0029129,R.Streater,WR,OAK,10.6,NYJ
2014,1,00-0025465,J.Jones,WR,GB,9.4,SEA
2014,1,00-0030513,L.Murray,RB,OAK,0.0,NYJ
2014,1,00-0029567,N.Foles,QB,STL,16.88,MIN
2014,1,00-0023564,D.Sproles,RB,PHI,14.5,JAC
2014,1,00-0027029,L.McCoy,RB,BUF,11.5,CHI
2014,1,00-0025549,B.Celek,TE,PHI,1.5,JAC
2014,1,00-0031299,J.Matthews,WR,PHI,3.7,JAC
2014,1,00-0026995,J.Maclin,WR,KC,15.7,TEN
2014,1,00-0030061,Z.Ertz,TE,PHI,13.7,JAC
2014,1,00-0027758,R.Cooper,WR,PHI,2.9,JAC
2014,1,00-0026197,C.Henne,QB,JAC,17.44,PHI
2014,1,00-0030547,D.Robinson,RB,JAC,1.1,PHI
2014,1,00-0027888,T.Gerhart,RB,JAC,5.7,PHI
2014,1,00-0028121,J.Todman,RB,PIT,1.1,CLE
2014,1,00-0030821,A.Hurns,WR,JAC,23.0,PHI
2014,1,00-0024243,M.Lewis,TE,JAC,3.5,PHI
2014,1,00-0031428,A.Robinson,WR,JAC,0.0,PHI
2014,1,00-0031431,M.Lee,WR,JAC,6.2,PHI
2014,1,00-0022924,B.Roethlisberger,QB,PIT,19.4,CLE
2014,1,00-0031392,D.Archer,RB,PIT,0.4,CLE
2014,1,00-0027325,L.Blount,RB,NE,6.6,MIA
2014,1,00-0030496,L.Bell,RB,PIT,25.7,CLE
2014,1,00-0030460,M.Wheaton,WR,PIT,9.7,CLE
2014,1,00-0023465,H.Miller,TE,PIT,2.6,CLE
2014,1,00-0027793,A.Brown,WR,PIT,17.6,CLE
2014,1,00-0026625,B.Hoyer,QB,HOU,13.0,WAS
2014,1,00-0031375,T.West,RB,TEN,10.0,KC
2014,1,00-0029269,T.Benjamin,WR,CLE,9.0,PIT
2014,1,00-0030656,I.Crowell,RB,CLE,15.2,PIT
2014,1,00-0027825,J.Dray,TE,CLE,3.0,PIT
2014,1,00-0028040,J.Cameron,TE,MIA,4.7,NE
2014,1,00-0023921,M.Austin,WR,PHI,2.0,JAC
2014,1,00-0026281,G.Barnidge,TE,CLE,1.3,PIT
2014,1,00-0027918,A.Hawkins,WR,CLE,8.7,PIT
2014,1,00-0031228,T.Gabriel,WR,CLE,1.3,PIT
2014,1,00-0020679,S.Hill,QB,MIN,3.14,STL
2014,1,00-0028957,A.Davis,QB,CLE,7.68,PIT
2014,1,00-0029614,C.Givens,WR,BAL,3.4,CIN
2014,1,00-0030525,T.Austin,WR,STL,3.9,MIN
2014,1,00-0029795,B.Cunningham,RB,STL,5.1,MIN
2014,1,00-0030536,Z.Stacy,RB,NYJ,5.1,OAK
2014,1,00-0029640,B.Quick,WR,STL,9.9,MIN
2014,1,00-0027985,L.Kendricks,TE,STL,1.2,MIN
2014,1,00-0028958,C.Harkey,TE,STL,0.4,MIN
2014,1,00-0027061,J.Cook,TE,STL,5.6,MIN
2014,1,00-0023662,M.Cassel,QB,DAL,14.6,SF
2014,1,00-0025394,A.Peterson,RB,MIN,9.3,STL
2014,1,00-0028198,M.Asiata,RB,MIN,1.5,STL
2014,1,00-0030578,C.Patterson,WR,MIN,18.8,STL
2014,1,00-0031376,J.McKinnon,RB,MIN,0.1,STL
2014,1,00-0029587,R.Ellison,TE,MIN,2.2,STL
2014,1,00-0027981,K.Rudolph,TE,MIN,7.6,STL
2014,1,00-0029572,J.Wright,WR,MIN,2.5,STL
2014,1,00-0024267,G.Jennings,WR,MIA,11.8,NE
2014,1,00-0021678,T.Romo,QB,DAL,15.24,SF
2014,1,00-0028114,D.Harris,WR,NYG,6.5,DET
2014,1,00-0028009,D.Murray,RB,PHI,18.3,JAC
2014,1,00-0031310,D.Street,WR,DAL,1.8,SF
2014,1,00-0029000,C.Beasley,WR,DAL,4.2,SF
2014,1,00-0029004,L.Dunbar,RB,DAL,2.1,SF
2014,1,00-0030542,T.Williams,WR,DAL,11.0,SF
2014,1,00-0027902,D.Bryant,WR,DAL,5.5,SF
2014,1,00-0022127,J.Witten,TE,DAL,1.4,SF
2014,1,00-0027974,C.Kaepernick,QB,SF,17.14,DAL
2014,1,00-0023500,F.Gore,RB,IND,6.3,DEN
2014,1,00-0031045,C.Hyde,RB,SF,11.0,DAL
2014,1,00-0022084,A.Boldin,WR,SF,9.9,DAL
2014,1,00-0024221,V.Davis,TE,SF,16.4,DAL
2014,1,00-0026364,S.Johnson,WR,SD,3.3,ARI
2014,1,00-0026986,M.Crabtree,WR,OAK,2.5,NYJ
2014,1,00-0031326,B.Ellington,WR,SF,0.0,DAL
2014,1,00-0021206,J.McCown,QB,CLE,18.02,PIT
2014,1,00-0029613,D.Martin,RB,TB,1.6,CAR
2014,1,00-0029384,B.Rainey,RB,TB,6.0,CAR
2014,1,00-0031408,M.Evans,WR,TB,3.7,CAR
2014,1,00-0031418,A.Seferian-Jenkins,TE,TB,2.6,CAR
2014,1,00-0028042,L.Stocker,TE,TB,0.8,CAR
2014,1,00-0027135,B.Myers,TE,TB,4.1,CAR
2014,1,00-0023496,V.Jackson,WR,TB,3.6,CAR
2014,1,00-0023645,D.Anderson,QB,CAR,18.2,TB
2014,1,00-0026153,J.Stewart,RB,CAR,3.7,TB
2014,1,00-0024242,D.Williams,RB,PIT,7.2,CLE
2014,1,00-0031359,K.Benjamin,WR,CAR,15.2,TB
2014,1,00-0025418,G.Olsen,TE,CAR,14.3,TB
2014,1,00-0022811,J.Cotchery,WR,CAR,3.2,TB
2014,1,00-0024324,J.Avant,WR,KC,0.0,TEN
2014,1,00-0031118,Philly,WR,CAR,0.0,TB
2014,1,00-0010346,P.Manning,QB,DEN,22.46,IND
2014,1,00-0027685,E.Sanders,WR,DEN,8.8,IND
2014,1,00-0029854,C.Anderson,RB,DEN,2.7,IND
2014,1,00-0028142,V.Green,TE,DEN,0.8,IND
2014,1,00-0026237,A.Caldwell,WR,DEN,1.6,IND
2014,1,00-0028067,J.Thomas,TE,JAC,28.4,PHI
2014,1,00-0027874,D.Thomas,WR,DEN,4.8,IND
2014,1,00-0029668,A.Luck,QB,IND,30.7,DEN
2014,1,00-0025637,A.Bradshaw,RB,IND,8.5,DEN
2014,1,00-0029689,D.Allen,TE,IND,12.4,DEN
2014,1,00-0029697,C.Fleener,TE,IND,2.1,DEN
2014,1,00-0029608,T.Hilton,WR,IND,4.1,DEN
2014,1,00-0031339,D.Moncrief,WR,IND,0.9,DEN
2014,1,00-0029033,G.Whalen,WR,IND,0.0,DEN
2014,1,00-0026498,M.Stafford,QB,DET,28.04,NYG
2014,1,00-0027891,G.Tate,WR,DET,9.7,NYG
2014,1,00-0030107,T.Riddick,RB,DET,0.4,NYG
2014,1,00-0024217,R.Bush,RB,SF,6.4,DAL
2014,1,00-0027218,J.Bell,RB,DET,11.6,NYG
2014,1,00-0026996,B.Pettigrew,TE,DET,0.9,NYG
2014,1,00-0025389,C.Johnson,WR,DET,28.4,NYG
2014,1,00-0028249,J.Ross,WR,BAL,0.0,CIN
2014,1,00-0022803,E.Manning,QB,NYG,10.52,DET
2014,1,00-0027155,R.Jennings,RB,NYG,15.6,DET
2014,1,00-0031055,A.Williams,RB,NYG,0.9,DET
2014,1,00-0023752,D.Fells,TE,NYG,0.7,DET
2014,1,00-0028838,L.Donnell,TE,NYG,11.6,DET
2014,1,00-0027265,V.Cruz,WR,NYG,2.4,DET
2014,1,00-0029262,R.Randle,WR,NYG,0.1,DET
2014,1,00-0021429,C.Palmer,QB,ARI,21.06,SD
2014,1,00-0030287,A.Ellington,RB,ARI,6.0,SD
2014,1,00-0030282,S.Taylor,RB,ARI,8.6,SD
2014,1,00-0029638,M.Floyd,WR,ARI,12.1,SD
2014,1,00-0022921,L.Fitzgerald,WR,ARI,2.2,SD
2014,1,00-0030300,Ja. Brown,WR,ARI,0.6,SD
2014,1,00-0031051,Jo. Brown,WR,ARI,8.9,SD
2014,1,00-0028007,R.Housler,TE,CLE,1.6,PIT
2014,1,00-0025396,T.Ginn,WR,CAR,2.9,TB
2014,1,00-0022942,P.Rivers,QB,SD,14.52,ARI
2014,1,00-0027003,D.Brown,RB,SD,-0.2,ARI
2014,1,00-0026019,D.Woodhead,RB,SD,1.1,ARI
2014,1,00-0027864,R.Mathews,RB,PHI,12.0,JAC
2014,1,00-0026182,E.Royal,WR,CHI,1.9,BUF
2014,1,00-0030279,K.Allen,WR,SD,3.7,ARI
2014,1,00-0022414,M.Floyd,WR,SD,11.0,ARI
2014,1,00-0029275,L.Green,TE,SD,2.4,ARI
2014,1,00-0021547,A.Gates,TE,SD,8.1,ARI
2014,2,00-0026158,J.Flacco,QB,BAL,14.94,PIT
2014,2,00-0026373,J.Forsett,RB,BAL,7.2,PIT
2014,2,00-0025460,J.Jones,WR,SD,0.6,SEA
2014,2,00-0029264,B.Pierce,RB,JAC,10.3,WAS
2014,2,00-0020337,S.Smith,WR,BAL,7.1,PIT
2014,2,00-0027714,D.Pitta,TE,BAL,3.0,PIT
2014,2,00-0024313,O.Daniels,TE,DEN,14.8,KC
2014,2,00-0027996,T.Smith,WR,SF,1.0,CHI
2014,2,00-0022924,B.Roethlisberger,QB,PIT,8.68,BAL
2014,2,00-0030460,M.Wheaton,WR,PIT,6.0,BAL
2014,2,00-0027793,A.Brown,WR,PIT,10.0,BAL
2014,2,00-0027325,L.Blount,RB,NE,0.8,MIN
2014,2,00-0030496,L.Bell,RB,PIT,10.7,BAL
2014,2,00-0023465,H.Miller,TE,PIT,1.5,BAL
2014,2,00-0030526,E.Manuel,QB,BUF,12.68,MIA
2014,2,00-0030068,M.Goodwin,WR,BUF,0.4,MIA
2014,2,00-0024204,F.Jackson,RB,SEA,5.1,SD
2014,2,00-0027861,C.Spiller,RB,NO,13.8,CLE
2014,2,00-0027772,A.Dixon,RB,BUF,0.3,MIA
2014,2,00-0030049,C.Gragg,TE,BUF,1.4,MIA
2014,2,00-0025516,S.Chandler,TE,NE,2.7,MIN
2014,2,00-0030431,R.Woods,WR,BUF,0.5,MIA
2014,2,00-0031325,S.Watkins,WR,BUF,17.7,MIA
2014,2,00-0029701,R.Tannehill,QB,MIA,14.74,BUF
2014,2,00-0029615,L.Miller,RB,MIA,5.3,BUF
2014,2,00-0030874,D.Williams,RB,MIA,1.9,BUF
2014,2,00-0029580,R.Matthews,WR,MIA,0.4,BUF
2014,2,00-0028112,C.Clay,TE,BUF,3.1,MIA
2014,2,00-0031382,J.Landry,WR,MIA,2.9,BUF
2014,2,00-0026901,M.Wallace,WR,MIN,11.6,NE
2014,2,00-0030860,O.Darkwa,RB,NYG,3.1,ARI
2014,2,00-0027077,B.Hartline,WR,CLE,3.6,NO
2014,2,00-0026937,B.Gibson,WR,NE,2.7,MIN
2014,2,00-0027939,C.Newton,QB,CAR,17.14,DET
2014,2,00-0026153,J.Stewart,RB,CAR,11.9,DET
2014,2,00-0031118,C.Brown,WR,CAR,1.1,DET
2014,2,00-0031359,K.Benjamin,WR,CAR,4.6,DET
2014,2,00-0025418,G.Olsen,TE,CAR,7.2,DET
2014,2,00-0022811,J.Cotchery,WR,CAR,4.6,DET
2014,2,00-0029394,B.Bersin,WR,CAR,0.8,DET
2014,2,00-0024324,J.Avant,WR,KC,11.4,DEN
2014,2,00-0026498,M.Stafford,QB,DET,16.44,CAR
2014,2,00-0030107,T.Riddick,RB,DET,0.0,CAR
2014,2,00-0024217,R.Bush,RB,SF,3.2,CHI
2014,2,00-0027218,J.Bell,RB,DET,7.7,CAR
2014,2,00-0031387,E.Ebron,TE,DET,3.8,CAR
2014,2,00-0028249,J.Ross,WR,BAL,0.3,PIT
2014,2,00-0025389,C.Johnson,WR,DET,8.3,CAR
2014,2,00-0027891,G.Tate,WR,DET,5.7,CAR
2014,2,00-0027973,A.Dalton,QB,CIN,14.68,ATL
2014,2,00-0029632,M.Sanu,WR,CIN,16.4,ATL
2014,2,00-0030456,G.Bernard,RB,CIN,22.9,ATL
2014,2,00-0031301,J.Hill,RB,CIN,15.6,ATL
2014,2,00-0027057,B.Tate,WR,CIN,5.0,ATL
2014,2,00-0027873,J.Gresham,TE,ARI,2.5,NYG
2014,2,00-0026143,M.Ryan,QB,ATL,16.04,CIN
2014,2,00-0028083,J.Rodgers,RB,CHI,2.3,SF
2014,2,00-0031285,D.Freeman,RB,ATL,2.2,CIN
2014,2,00-0026855,A.Smith,RB,CHI,1.9,SF
2014,2,00-0026224,H.Douglas,WR,TEN,3.8,DAL
2014,2,00-0023462,R.White,WR,ATL,4.2,CIN
2014,2,00-0027944,J.Jones,WR,ATL,14.8,CIN
2014,2,00-0024272,D.Hester,WR,ATL,0.2,CIN
2014,2,00-0030443,L.Toilolo,TE,ATL,1.3,CIN
2014,2,00-0026625,B.Hoyer,QB,HOU,12.16,OAK
2014,2,00-0031409,J.Manziel,QB,CLE,0.0,NO
2014,2,00-0030656,I.Crowell,RB,CLE,5.7,NO
2014,2,00-0031375,T.West,RB,TEN,15.0,DAL
2014,2,00-0027825,J.Dray,TE,CLE,0.5,NO
2014,2,00-0027918,A.Hawkins,WR,CLE,7.0,NO
2014,2,00-0026281,G.Barnidge,TE,CLE,4.1,NO
2014,2,00-0023921,M.Austin,WR,PHI,10.4,IND
2014,2,00-0031228,T.Gabriel,WR,CLE,1.3,NO
2014,2,00-0029269,T.Benjamin,WR,CLE,0.6,NO
2014,2,00-0027356,M.Moore,WR,CLE,0.0,NO
2014,2,00-0020531,D.Brees,QB,NO,17.78,CLE
2014,2,00-0031236,B.Cooks,WR,NO,4.8,CLE
2014,2,00-0030348,K.Robinson,RB,NO,1.1,CLE
2014,2,00-0027966,M.Ingram,RB,NO,16.4,CLE
2014,2,00-0022943,B.Watson,TE,NO,0.4,CLE
2014,2,00-0030085,K.Stills,WR,MIA,2.5,BUF
2014,2,00-0030216,J.Hill,TE,NO,-0.1,CLE
2014,2,00-0027696,J.Graham,TE,SEA,23.8,SD
2014,2,00-0023662,M.Cassel,QB,DAL,13.68,TEN
2014,2,00-0028198,M.Asiata,RB,MIN,14.4,NE
2014,2,00-0029572,J.Wright,WR,MIN,0.7,NE
2014,2,00-0031376,J.McKinnon,RB,MIN,1.2,NE
2014,2,00-0029587,R.Ellison,TE,MIN,2.4,NE
2014,2,00-0030578,C.Patterson,WR,MIN,5.6,NE
2014,2,00-0027981,K.Rudolph,TE,MIN,5.3,NE
2014,2,00-0024267,G.Jennings,WR,MIA,0.4,BUF
2014,2,00-0030035,A.Thielen,WR,MIN,0.0,NE
2014,2,00-0019596,T.Brady,QB,NE,9.96,MIN
2014,2,00-0027994,S.Vereen,RB,NYG,4.0,ARI
2014,2,00-0028011,S.Ridley,RB,NYJ,16.1,GB
2014,2,00-0029239,B.Bolden,RB,NE,0.0,MIN
2014,2,00-0027150,J.Edelman,WR,NE,15.0,MIN
2014,2,00-0027656,R.Gronkowski,TE,NE,3.2,MIN
2014,2,00-0027732,M.Hoomanawanui,TE,NO,0.6,CLE
2014,2,00-0030540,A.Dobson,WR,NE,1.3,MIN
2014,2,00-0022803,E.Manning,QB,NYG,19.58,ARI
2014,2,00-0027155,R.Jennings,RB,NYG,8.9,ARI
2014,2,00-0031055,A.Williams,RB,NYG,1.9,ARI
2014,2,00-0028838,L.Donnell,TE,NYG,8.1,ARI
2014,2,00-0027265,V.Cruz,WR,NYG,6.0,ARI
2014,2,00-0029262,R.Randle,WR,NYG,9.9,ARI
2014,2,00-0023752,D.Fells,TE,NYG,6.1,ARI
2014,2,00-0025430,D.Stanton,QB,ARI,6.48,NYG
2014,2,00-0030287,A.Ellington,RB,ARI,10.1,NYG
2014,2,00-0031051,Jo. Brown,WR,ARI,3.0,NYG
2014,2,00-0031044,T.Niklas,TE,ARI,1.6,NYG
2014,2,00-0029638,M.Floyd,WR,ARI,1.9,NYG
2014,2,00-0022921,L.Fitzgerald,WR,ARI,5.1,NYG
2014,2,00-0025396,T.Ginn,WR,CAR,6.0,DET
2014,2,00-0027651,D.McCluster,RB,TEN,3.9,DAL
2014,2,00-0031413,B.Sankey,RB,TEN,0.3,DAL
2014,2,00-0030521,J.Hunter,WR,TEN,2.6,DAL
2014,2,00-0024389,D.Walker,TE,TEN,20.2,DAL
2014,2,00-0023367,N.Washington,WR,HOU,0.1,OAK
2014,2,00-0029708,K.Wright,WR,TEN,3.1,DAL
2014,2,00-0021678,T.Romo,QB,DAL,11.04,TEN
2014,2,00-0029004,L.Dunbar,RB,DAL,2.7,TEN
2014,2,00-0030388,J.Randle,RB,DAL,2.6,TEN
2014,2,00-0028009,D.Murray,RB,PHI,21.3,IND
2014,2,00-0029000,C.Beasley,WR,DAL,1.0,TEN
2014,2,00-0030544,G.Escobar,TE,DAL,0.5,TEN
2014,2,00-0022127,J.Witten,TE,DAL,3.2,TEN
2014,2,00-0027902,D.Bryant,WR,DAL,16.3,TEN
2014,2,00-0030542,T.Williams,WR,DAL,2.0,TEN
2014,2,00-0028114,D.Harris,WR,NYG,0.0,ARI
2014,2,00-0029665,R.Griffin,QB,WAS,3.72,JAC
2014,2,00-0029604,K.Cousins,QB,WAS,17.9,JAC
2014,2,00-0028043,R.Helu,RB,OAK,3.6,HOU
2014,2,00-0029141,A.Morris,RB,WAS,20.5,JAC
2014,2,00-0031008,S.Redd,RB,WAS,10.1,JAC
2014,2,00-0027691,A.Roberts,WR,WAS,7.6,JAC
2014,2,00-0028093,N.Paul,TE,WAS,15.9,JAC
2014,2,00-0026345,P.Garcon,WR,WAS,1.2,JAC
2014,2,00-0026189,D.Jackson,WR,WAS,1.9,JAC
2014,2,00-0031068,R.Grant,WR,WAS,5.7,JAC
2014,2,00-0026197,C.Henne,QB,JAC,13.42,WAS
2014,2,00-0027888,T.Gerhart,RB,JAC,1.7,WAS
2014,2,00-0030821,A.Hurns,WR,JAC,1.3,WAS
2014,2,00-0024243,M.Lewis,TE,JAC,13.1,WAS
2014,2,00-0031428,A.Robinson,WR,JAC,7.5,WAS
2014,2,00-0031431,M.Lee,WR,JAC,1.1,WAS
2014,2,00-0030547,D.Robinson,RB,JAC,1.4,WAS
2014,2,00-0028121,J.Todman,RB,PIT,0.0,BAL
2014,2,00-0022942,P.Rivers,QB,SD,25.06,SEA
2014,2,00-0027003,D.Brown,RB,SD,3.1,SEA
2014,2,00-0026019,D.Woodhead,RB,SD,6.1,SEA
2014,2,00-0027864,Ry.Mathews,RB,PHI,5.7,IND
2014,2,00-0026182,E.Royal,WR,CHI,6.9,SF
2014,2,00-0030279,K.Allen,WR,SD,5.5,SEA
2014,2,00-0021547,A.Gates,TE,SD,27.6,SEA
2014,2,00-0026957,D.Johnson,TE,SD,0.0,SEA
2014,2,00-0029263,R.Wilson,QB,SEA,17.88,SD
2014,2,00-0025399,M.Lynch,RB,SEA,12.3,SD
2014,2,00-0029273,R.Turbin,RB,CLE,10.2,NO
2014,2,00-0028442,R.Lockette,WR,SEA,0.2,SD
2014,2,00-0026998,P.Harvin,WR,BUF,9.0,MIA
2014,2,00-0028434,D.Baldwin,WR,SEA,3.5,SD
2014,2,00-0029159,J.Kearse,WR,SEA,6.1,SD
2014,2,00-0027595,B.Walters,WR,JAC,1.7,WAS
2014,2,00-0030089,L.Willson,TE,SEA,0.0,SD
2014,2,00-0021206,J.McCown,QB,CLE,19.76,NO
2014,2,00-0029384,B.Rainey,RB,TB,17.4,STL
2014,2,00-0031408,M.Evans,WR,TB,4.9,STL
2014,2,00-0027135,B.Myers,TE,TB,3.3,STL
2014,2,00-0023496,V.Jackson,WR,TB,5.1,STL
2014,2,00-0028957,A.Davis,QB,CLE,9.4,NO
2014,2,00-0030525,T.Austin,WR,STL,2.1,TB
2014,2,00-0030536,Z.Stacy,RB,NYJ,11.1,GB
2014,2,00-0029795,B.Cunningham,RB,STL,1.9,TB
2014,2,00-0027006,K.Britt,WR,STL,2.9,TB
2014,2,00-0029614,C.Givens,WR,BAL,1.5,PIT
2014,2,00-0029640,B.Quick,WR,STL,7.4,TB
2014,2,00-0027985,L.Kendricks,TE,STL,2.5,TB
2014,2,00-0028958,C.Harkey,TE,STL,0.8,TB
2014,2,00-0027061,J.Cook,TE,STL,4.6,TB
2014,2,00-0010346,P.Manning,QB,DEN,21.58,KC
2014,2,00-0027685,E.Sanders,WR,DEN,10.6,KC
2014,2,00-0029854,C.Anderson,RB,DEN,3.1,KC
2014,2,00-0027874,D.Thomas,WR,DEN,12.2,KC
2014,2,00-0026267,J.Tamme,TE,ATL,6.4,CIN
2014,2,00-0028067,J.Thomas,TE,JAC,9.9,WAS
2014,2,00-0026237,A.Caldwell,WR,DEN,0.0,KC
2014,2,00-0023436,A.Smith,QB,KC,14.4,DEN
2014,2,00-0030280,K.Davis,RB,KC,22.5,DEN
2014,2,00-0026213,J.Charles,RB,KC,1.2,DEN
2014,2,00-0030155,D.Harris,TE,KC,1.0,DEN
2014,2,00-0024268,A.Fasano,TE,TEN,3.9,DAL
2014,2,00-0030506,T.Kelce,TE,KC,8.1,DEN
2014,2,00-0025410,D.Bowe,WR,CLE,4.0,NO
2014,2,00-0030154,F.Hammond,WR,KC,0.0,DEN
2014,2,00-0023459,A.Rodgers,QB,GB,26.64,NYJ
2014,2,00-0028002,R.Cobb,WR,GB,16.5,NYJ
2014,2,00-0030485,E.Lacy,RB,GB,6.1,NYJ
2014,2,00-0031381,D.Adams,WR,GB,5.0,NYJ
2014,2,00-0027753,A.Quarless,TE,GB,0.8,NYJ
2014,2,00-0026176,J.Nelson,WR,GB,26.9,NYJ
2014,2,00-0030565,G.Smith,QB,NYJ,19.64,GB
2014,2,00-0028091,J.Kerley,WR,NYJ,5.9,GB
2014,2,00-0028064,B.Powell,RB,NYJ,4.8,GB
2014,2,00-0026164,C.Johnson,RB,ARI,2.1,NYG
2014,2,00-0027531,C.Ivory,RB,NYJ,10.6,GB
2014,2,00-0027322,D.Nelson,WR,PIT,0.6,BAL
2014,2,00-0027321,J.Cumberland,TE,NYJ,1.4,GB
2014,2,00-0031042,J.Amaro,TE,NYJ,0.6,GB
2014,2,00-0027690,E.Decker,WR,NYJ,12.3,GB
2014,2,00-0031280,D.Carr,QB,OAK,20.32,HOU
2014,2,00-0026144,D.McFadden,RB,DAL,12.8,TEN
2014,2,00-0030513,L.Murray,RB,OAK,0.6,HOU
2014,2,00-0030514,M.Rivera,TE,OAK,1.1,HOU
2014,2,00-0028086,D.Moore,WR,BUF,2.9,MIA
2014,2,00-0030516,B.Butler,WR,DAL,-0.2,TEN
2014,2,00-0028263,A.Holmes,WR,OAK,4.5,HOU
2014,2,00-0029129,R.Streater,WR,OAK,0.6,HOU
2014,2,00-0025465,J.Jones,WR,GB,15.2,NYJ
2014,2,00-0023682,R.Fitzpatrick,QB,NYJ,13.56,GB
2014,2,00-0031075,A.Blue,RB,HOU,4.0,OAK
2014,2,00-0026796,A.Foster,RB,HOU,21.0,OAK
2014,2,00-0029510,J.Grimes,RB,HOU,0.9,OAK
2014,2,00-0027718,G.Graham,TE,HOU,2.6,OAK
2014,2,00-0022044,A.Johnson,WR,IND,7.4,PHI
2014,2,00-0030564,D.Hopkins,WR,HOU,8.2,OAK
2014,2,00-0027974,C.Kaepernick,QB,SF,18.52,CHI
2014,2,00-0023500,F.Gore,RB,IND,13.5,PHI
2014,2,00-0031045,C.Hyde,RB,SF,0.5,CHI
2014,2,00-0022084,A.Boldin,WR,SF,3.4,CHI
2014,2,00-0024221,V.Davis,TE,SF,3.9,CHI
2014,2,00-0029119,D.Carrier,TE,WAS,4.1,JAC
2014,2,00-0026986,M.Crabtree,WR,OAK,14.2,HOU
2014,2,00-0030470,V.McDonald,TE,SF,0.9,CHI
2014,2,00-0026364,S.Johnson,WR,SD,2.6,SEA
2014,2,00-0031326,B.Ellington,WR,SF,0.0,CHI
2014,2,00-0024226,J.Cutler,QB,CHI,25.54,SF
2014,2,00-0026184,M.Forte,RB,CHI,3.6,SF
2014,2,00-0026201,M.Bennett,TE,CHI,9.7,SF
